nodeID,nodeLabel,latitude,longitude,country_name,country_ISO3,Logical_Degree,Type
1,Junction,61.271025498592095,22.235860999999776,Unknown,UNK,0,Junction
2,Junction,60.46094349852922,22.27381299999979,Unknown,UNK,0,Junction
3,Hanko,59.82681249847585,22.96833649999977,Finland,FI,1,Station
4,Junction,65.85412649886743,24.16795049999975,Unknown,UNK,0,Junction
5,Junction,61.4534954986054,23.068306999999766,Unknown,UNK,0,Junction
6,Martinlaakso,60.27821199851426,24.85276749999977,Finland,FI,2,Station
7,Lahti,60.97639399856986,25.657577999999774,Finland,FI,4,Station
8,Uusikylä,60.92781749856613,26.01661549999977,Finland,FI,3,Station
9,Junction,60.06455999849631,23.65142699999979,Unknown,UNK,0,Junction
10,Saunakallio,60.4871614985314,25.06586299999976,Finland,FI,2,Station
11,Junction,60.43409249852704,25.107744999999763,Unknown,UNK,0,Junction
12,Järvenpää,60.473648498530245,25.09079399999976,Finland,FI,2,Station
13,Ainola,60.455895498528825,25.101793499999772,Finland,FI,3,Station
14,Junction,60.06328849849626,23.631772999999782,Unknown,UNK,0,Junction
15,Junction,59.86435999847918,23.075430999999785,Unknown,UNK,0,Junction
16,Pasila,60.198833998507624,24.93345899999978,Finland,FI,3,Station
17,Junction,59.84383399847736,23.01858349999977,Unknown,UNK,0,Junction
18,Helsinki,60.17143249850537,24.94250749999977,Finland,FI,1,Station
19,Tammisaari,59.97953499848912,23.44327049999978,Finland,FI,2,Station
20,Oulunkylä,60.22787649851007,24.965568999999782,Finland,FI,2,Station
21,Käpylä,60.22093449850945,24.94815899999977,Finland,FI,3,Station
22,Kokemäki,61.25420999859079,22.303309999999776,Finland,FI,2,Station
23,Junction,62.795728498696576,22.836038499999766,Unknown,UNK,0,Junction
24,Kymi,60.538950998535455,26.90676549999977,Finland,FI,2,Station
25,Junction,61.5094229986095,23.687992999999782,Unknown,UNK,0,Junction
26,Nokia,61.481864498607564,23.50113949999977,Finland,FI,3,Station
27,Harjavalta,61.30970249859493,22.13325349999977,Finland,FI,2,Station
28,Junction,66.72030399890957,27.404387999999773,Unknown,UNK,0,Junction
29,Turun satama,60.43462649852713,22.223614999999775,Finland,FI,1,Station
30,Turku,60.45383999852862,22.252156499999785,Finland,FI,3,Station
31,Junction,62.949552498706346,22.40086099999976,Unknown,UNK,0,Junction
32,Junction,63.04548749871222,21.855867499999782,Unknown,UNK,0,Junction
33,Junction,62.91897249870432,22.52715649999978,Unknown,UNK,0,Junction
34,Junction,62.814093498697844,22.795957999999786,Unknown,UNK,0,Junction
35,Junction,62.804096498697156,22.81747949999977,Unknown,UNK,0,Junction
36,Junction,62.849924998700025,22.73732299999978,Unknown,UNK,0,Junction
37,Junction,63.071527498713905,21.739388999999793,Unknown,UNK,0,Junction
38,Tervajoki,63.00082299870947,22.17112049999977,Finland,FI,3,Station
39,Junction,60.65980299854519,25.981091499999753,Unknown,UNK,0,Junction
40,Junction,60.758397998552965,25.831100499999774,Unknown,UNK,0,Junction
41,Junction,60.81342899855726,25.749036999999788,Unknown,UNK,0,Junction
42,Junction,60.80260099855645,25.762360499999772,Unknown,UNK,0,Junction
43,Junction,60.56820449853786,26.15891299999978,Unknown,UNK,0,Junction
44,Loviisan satama,60.40977399852508,26.255876499999754,Finland,FI,2,Station
45,Junction,60.43779349852732,26.22919699999978,Unknown,UNK,0,Junction
46,Junction,60.46542299852956,26.922737999999775,Unknown,UNK,0,Junction
47,Pello,66.78477099891269,23.993552499999762,Finland,FI,2,Station
48,Junction,60.68224599854694,25.95044999999976,Unknown,UNK,0,Junction
49,Karkku,61.443446498604686,23.049487999999773,Finland,FI,2,Station
50,Ylitornio,66.38551999889353,23.70967799999976,Finland,FI,4,Station
51,Vammala,61.34945899859785,22.887652999999776,Finland,FI,2,Station
52,Dragsvik,59.99006349848994,23.488146499999775,Finland,FI,3,Station
53,Lappohja,59.90415799848259,23.23689999999977,Finland,FI,2,Station
54,Louhela,60.27022349851361,24.853703999999762,Finland,FI,2,Station
55,Junction,67.16234049893039,23.866012999999786,Unknown,UNK,0,Junction
56,Junction,61.51256349860978,23.670059999999783,Unknown,UNK,0,Junction
57,Junction,60.86950449856165,26.77477149999979,Unknown,UNK,0,Junction
58,Junction,62.457296498674836,25.944490999999772,Unknown,UNK,0,Junction
59,Junction,64.64502999880472,24.412559999999775,Unknown,UNK,0,Junction
60,Junction,66.49620549889879,25.740701999999775,Unknown,UNK,0,Junction
61,Junction,61.48770599860794,23.773884499999777,Unknown,UNK,0,Junction
62,Junction,60.407566998524906,25.116923999999774,Unknown,UNK,0,Junction
63,Junction,60.204167998508055,24.92819149999976,Unknown,UNK,0,Junction
64,Junction,62.24180399866052,24.459268999999775,Unknown,UNK,0,Junction
65,Junction,62.22906649865967,25.728511499999765,Unknown,UNK,0,Junction
66,Heinävesi,62.38255899866982,28.643558499999777,Finland,FI,2,Station
67,Junction,62.61664749868513,29.782621999999776,Unknown,UNK,0,Junction
68,Junction,60.86616749856134,26.77826799999977,Unknown,UNK,0,Junction
69,Junction,62.60056349868414,25.732309999999778,Unknown,UNK,0,Junction
70,Junction,62.26855699866226,25.83316649999977,Unknown,UNK,0,Junction
71,Junction,61.867925998635044,28.898887499999777,Unknown,UNK,0,Junction
72,Savonlinna,61.879786998635815,28.855068499999753,Finland,FI,4,Station
73,Junction,61.864095998634674,28.91231699999978,Unknown,UNK,0,Junction
74,Junction,62.306449498664854,27.890986999999765,Unknown,UNK,0,Junction
75,Junction,62.26686299866221,25.583906499999785,Unknown,UNK,0,Junction
