nodeID,nodeLabel,latitude,longitude,country_name,country_ISO3,Logical_Degree,Type
1,Junction,51.10383949716833,3.707164499999809,Unknown,UNK,0,Junction
2,Heist,51.332786997220666,3.240526499999789,Belgium,BE,4,Station
3,Junction,51.073124497161245,3.535920499999801,Unknown,UNK,0,Junction
4,Hansbeke,51.072719997161144,3.5377594999997948,Belgium,BE,2,Station
5,De-Panne,51.0771609971622,2.5993734999997864,Belgium,BE,1,Station
6,Junction,50.63541849705776,6.036399999999787,Unknown,UNK,0,Junction
7,Junction,51.098808997167176,3.982627999999806,Unknown,UNK,0,Junction
8,Junction,50.07525599691893,4.512139499999789,Unknown,UNK,0,Junction
9,Junction,50.94690149713187,3.1310724999997865,Unknown,UNK,0,Junction
10,Junction,50.83524399710554,2.887823999999798,Unknown,UNK,0,Junction
11,Junction,50.80555299709849,3.123407999999786,Unknown,UNK,0,Junction
12,Junction,50.84817199710863,3.5987814999998053,Unknown,UNK,0,Junction
13,Diksmuide,51.033447997152024,2.870145499999807,Belgium,BE,1,Station
14,Junction,51.016156997148066,3.1374314999997956,Unknown,UNK,0,Junction
15,Junction,51.03925399715333,3.6873114999997956,Unknown,UNK,0,Junction
16,Junction,51.03996299715355,3.6842724999997967,Unknown,UNK,0,Junction
17,Junction,50.48363149702088,5.586864499999793,Unknown,UNK,0,Junction
18,Junction,51.2102464971928,4.422945499999796,Unknown,UNK,0,Junction
19,Junction,51.21219699719324,4.421655499999789,Unknown,UNK,0,Junction
20,Zwankendamme,51.306652497214685,3.1922729999998047,Belgium,BE,2,Station
21,Junction,51.278861997208445,3.19864049999981,Unknown,UNK,0,Junction
22,Drongen,51.046257497155075,3.6571239999998126,Belgium,BE,21,Station
23,Junction,51.04141699715389,3.6780139999997927,Unknown,UNK,0,Junction
24,Junction,51.07472299716164,2.6717279999998076,Unknown,UNK,0,Junction
25,Ham-sur-Heure,50.32155649698088,4.4052814999998,Belgium,BE,1,Station
26,Junction,49.643502996806994,5.842833999999781,Unknown,UNK,0,Junction
27,Junction,51.024452497149895,3.1281274999998034,Unknown,UNK,0,Junction
28,Lichtervelde,51.0259634971503,3.1255319999997964,Belgium,BE,4,Station
29,Izegem,50.92088399712568,3.2112234999997886,Belgium,BE,2,Station
30,Junction,51.02773749715069,3.1224754999998043,Unknown,UNK,0,Junction
31,Junction,50.83001749710432,3.247311999999794,Unknown,UNK,0,Junction
32,Roeselare,50.94974199713246,3.129798499999798,Belgium,BE,3,Station
33,Junction,50.5988584970489,5.460555499999802,Unknown,UNK,0,Junction
34,Zedelgem,51.12854099717407,3.16559099999981,Belgium,BE,1,Station
35,Oostkamp,51.15436999717997,3.257178499999812,Belgium,BE,1,Station
36,Bellem,51.08349699716369,3.488284499999798,Belgium,BE,2,Station
37,Junction,51.093494997166,3.4428744999997924,Unknown,UNK,0,Junction
38,Aalter,51.091788997165565,3.4504129999997994,Belgium,BE,2,Station
39,Maria-Aalter,51.10755199716918,3.3862409999997864,Belgium,BE,2,Station
40,Junction,51.20467799719149,3.209033499999804,Unknown,UNK,0,Junction
41,Junction,51.208923997192464,3.1940634999998037,Unknown,UNK,0,Junction
42,Junction,51.20571599719173,3.0067904999997945,Unknown,UNK,0,Junction
43,Junction,51.2063829971919,3.204620999999805,Unknown,UNK,0,Junction
44,Junction,51.20915299719253,3.1885754999997875,Unknown,UNK,0,Junction
45,Junction,51.10567149716875,3.981754499999792,Unknown,UNK,0,Junction
46,Junction,51.10394349716836,3.97601649999979,Unknown,UNK,0,Junction
47,Torhout,51.06578149715953,3.106010499999799,Belgium,BE,3,Station
48,Junction,51.0636104971591,3.1059339999997952,Unknown,UNK,0,Junction
49,Junction,51.12667549717357,3.16378449999979,Unknown,UNK,0,Junction
50,Junction,51.06017749715826,3.1067269999998124,Unknown,UNK,0,Junction
51,Morlawelz,50.45838999701465,4.247169499999786,Belgium,BE,2,Station
52,Junction,50.46089999701524,4.2131094999998036,Unknown,UNK,0,Junction
53,Junction,49.660206496811384,5.828471999999804,Unknown,UNK,0,Junction
54,Junction,50.40370249700119,4.408063999999801,Unknown,UNK,0,Junction
55,Junction,49.64080849680625,5.845128999999785,Unknown,UNK,0,Junction
56,Junction,49.63730649680532,5.8470269999998,Unknown,UNK,0,Junction
57,Rebaix,50.66178049706414,3.7937954999997903,Belgium,BE,1,Station
58,Junction,50.82453449710299,3.257544499999799,Unknown,UNK,0,Junction
59,Junction,51.07524599716175,2.669300499999797,Unknown,UNK,0,Junction
60,Tielen,51.24183149719999,4.8946619999997845,Belgium,BE,3,Station
61,Junction,50.98228149714016,3.312359499999788,Unknown,UNK,0,Junction
62,Junction,50.85572499711038,3.6071674999998056,Unknown,UNK,0,Junction
63,Junction,50.85936449711124,3.8111394999998,Unknown,UNK,0,Junction
64,Junction,50.85091099710923,2.8533534999998036,Unknown,UNK,0,Junction
65,Junction,50.8408019971069,3.601304499999799,Unknown,UNK,0,Junction
66,Junction,50.83354299710517,3.604939999999801,Unknown,UNK,0,Junction
67,Junction,50.79906149709698,3.1116539999997883,Unknown,UNK,0,Junction
68,Junction,50.36742999699222,4.397196999999806,Unknown,UNK,0,Junction
69,Junction,50.782305997092976,3.037535499999793,Unknown,UNK,0,Junction
70,Waarshoot,51.15475499718011,3.6144614999998086,Belgium,BE,2,Station
71,Junction,50.8756529971151,3.733373499999801,Unknown,UNK,0,Junction
72,Junction,50.54014649703467,5.8134194999997835,Unknown,UNK,0,Junction
73,Mariembourg,50.09522299692397,4.525929999999792,Belgium,BE,1,Station
