nodeID,Betweenness,Closeness,Katz,Community
4,0,0.2131047152480098,1.2317559707833556,1
14,0,0.10095735422106179,1.0129790433155057,2
25,0,0.14764531183708104,1.0562154841267468,1
38,0,1,1.012650475568668,3
40,0,0.12037357315807679,1.0693899972132326,4
41,0,NA,1,5
53,0,1,1.012650475568668,6
63,0.006351244172352003,0.12675286832999455,1.0387795837893787,7
66,0.002792678761577562,0.1423312883435583,1.025994012286689,2
79,0.002792678761577562,0.0707245198658673,1.0256293316385692,8
108,0.005577321037510297,0.1471147748890298,1.3282174071465453,9
124,0.013883028951439535,0.14720812182741116,1.35444848491637,9
162,0.005577321037510297,0.07608220376038478,1.0387746755168215,8
173,0,1,1.012650475568668,3
181,0,0.10381861575178998,1.0680197505336428,10
190,0.016635525284792962,0.08226950354609928,1.0394471792284417,8
191,0,0.128698224852071,1.0133509022185385,1
197,0.019379985132501557,0.08949466375208949,1.0801346892771067,8
209,0.0027869575491780304,0.11285876439111399,1.0387682825372844,7
211,0.002792678761577562,0.14383137011779293,1.0262186555013986,11
212,0.015504275123345788,0.16864550520959534,1.0989361761809748,7
214,0,0.11389297987236131,1.0261691013191867,9
225,0.005577321037510297,0.1678726483357453,1.0859417525756694,11
237,0.002792678761577562,0.18210361067503925,1.665688220680265,12
242,0.0052867841679546815,0.1368462445930004,1.0929541485762093,2
284,0.002792678761577562,0.12831858407079647,1.0292457420525334,9
285,0.005577321037510297,0.12848440095994093,1.0686258929269559,9
289,0.001073397032049313,0.12896053362979434,1.0702713888318554,9
304,0.002792678761577562,0.20115606936416186,4.753030204474235,13
311,0.002792678761577562,0.0707245198658673,1.0256293316385692,8
314,0,0.11389297987236131,1.0261691013191865,9
317,0.002792678761577562,0.1016652059596845,1.025471397877727,9
318,0,0.16750902527075812,1.0593769458756999,13
320,0,0.06605922551252848,1.0128126131527435,8
327,4.2191549635344463e-5,0.11253031527890056,1.0259708637798037,2
334,0.002792678761577562,0.10133954571927781,1.0254650381010006,2
335,0,0.16950803701899658,1.0167528134617378,1
347,0.002792678761577562,0.14748887476160202,1.0282437317900344,1
350,0.002792678761577562,0.08774583963691376,1.0254650116776907,14
354,0.002792678761577562,0.20115606936416186,4.753030204474233,13
375,0,0.14824281150159743,1.0258725420472257,15
376,0,0.14545454545454545,1.0537044243178355,7
380,0,0.1331293037490436,1.0536245536185147,2
381,0.005577321037510297,0.10608139003200731,1.0256234464544673,14
384,0.002792678761577562,0.1685230024213075,1.14612526444797,13
390,0.002792678761577562,0.147083685545224,1.328061265702468,9
395,0.008353926827798204,0.1718942948876266,1.1607295369203163,4
397,0,0.09202697342324474,1.0128105607255404,2
408,0,0.11376266753841124,1.0128105886186782,12
409,0.005577321037510297,0.17287630402384502,1.2480205947552179,1
410,1.2054728467241275e-5,0.5714285714285714,1.025464985985994,16
412,0,0.11826677994902295,1.0128366341869104,14
413,0.019379985132501557,0.16934306569343066,1.0990955159812341,2
415,0.002792678761577562,0.11227617357638328,1.0389518018141268,2
419,0.002792678761577562,0.14506044185077116,1.0393712896366998,2
420,0,0.24191866527632952,6.791870210737724,17
433,0,0.14436838830118232,1.0392862882287575,14
445,0,0.20109794856977753,4.73995928889872,13
447,0,0.1009427121102248,1.0257916025113663,2
452,0,0.11756756756756757,1.0262997080897964,2
456,0.002792678761577562,0.1547354379724322,1.1925152548327358,14
464,0.002792678761577562,0.19550561797752808,1.1119308876791014,18
473,0,0.12037357315807679,1.0693899972132326,4
491,0.002792678761577562,0.11977284460505937,1.0255068420812206,12
496,0.002792678761577562,0.12831858407079647,1.0292457420525334,9
500,0,0.4,1.012810560074497,16
509,0.002792678761577562,0.24200278164116829,6.805257447456559,17
511,0,0.1284369809928031,1.0433035187866406,9
513,0.005577321037510297,0.13599062133645956,1.0289711112039224,12
515,0.005577321037510297,0.11311555338859093,1.026134301797568,9
516,0,0.19317235636969193,1.1350123139428825,1
521,0.002792678761577562,0.1676300578034682,1.0720386412418534,13
