nodeID,Betweenness,Closeness,Katz,Community
2,0,0.049894549449491996,1.1046102994512619,1
6,0,0.045181575908968784,1.0037557199624199,2
7,0.0011306099767539241,0.03694247850662613,1.034610930032987,3
10,4.6563087845721455e-5,0.014142518680517586,1.007511433167691,4
11,2.3402801964125628e-5,0.01841917873249466,1.0075685541362613,4
14,3.501325941523976e-5,0.018333018333018335,1.0075114855570104,4
15,6.972337372731728e-7,0.08664259927797834,1.007497432534154,5
16,0,0.03554128775762007,1.015179424207265,3
21,0.0016950964733523483,0.03027693026379177,1.0226912688786463,3
26,1.2571427428138468e-4,0.017174220963172806,1.0150937654099614,4
27,6.972337372731728e-7,0.08664259927797834,1.007497432534154,5
28,2.3402801964125628e-5,0.022226041129632813,1.0075113811733194,4
34,5.8052287255570695e-5,0.01901587923936483,1.0112954137401517,4
36,0,0.01808436261943603,1.0037558775191247,4
37,4.244031444271486e-6,0.15,1.0075114331684136,5
40,0.0011306099767539244,0.028552024155875145,1.0113096259134802,3
41,0.0013188327713073648,0.02938939771100898,1.0113381585673746,3
42,1.8858656867723518e-4,0.03327717609306057,1.0112956806753426,3
44,1.8188706189734943e-6,0.2786885245901639,1.0112954135448649,6
46,3.501325941523976e-5,0.02085572995054827,1.0075114329738573,4
51,0,0.03220563572744777,1.0037698231845418,3
53,2.4251608252979923e-6,0.10909090909090909,1.0075114331676884,5
56,4.365289485536386e-6,0.15384615384615385,1.0075114331684136,5
58,3.880257320476788e-6,0.13953488372093023,1.0075114331684136,5
61,0,0.2131047152480098,1.0403640741563431,7
67,2.4251608252979923e-6,0.10909090909090909,1.0075114331676884,5
69,1.8858656867723518e-4,0.029386621577582664,1.007540017624975,3
72,1.8043196540217063e-4,0.01866551209890797,1.0075114859483376,4
73,8.084879901337182e-5,0.02270067868008425,1.0075114857522975,4
74,9.427812708345947e-6,0.08616404308202154,1.0113865858183495,8
76,1.333838453913896e-6,0.09375,1.0075113809772989,5
77,5.210154888049574e-4,0.017223011363636364,1.0075114331684136,4
78,2.3402801964125628e-5,0.01800714716665893,1.0075113811733165,4
79,2.879878480041366e-6,0.11707317073170732,1.007511433168411,5
80,1.0340279468864315e-4,0.02373379006606313,1.0112954663247746,4
81,1.9119361656443046e-4,0.01898981989036805,1.0075255917533434,4
83,4.092458892690362e-6,0.14545454545454545,1.0075114331684136,5
96,1.1731715492379038e-5,0.015371206718960462,1.007497432534154,4
100,9.215611136132372e-5,0.02320712961301513,1.0075255391657283,4
122,3.607426727630764e-6,0.13259668508287292,1.0075114331684136,5
133,3.7711250833383784e-4,0.03918407446359635,1.0244106044534478,9
135,3.607426727630764e-6,0.13259668508287292,1.0075114331684136,5
139,2.3402801964125628e-5,0.02043503449728762,1.0075113809772989,4
142,4.244031444271486e-6,0.15,1.0075114331684136,5
147,1.3677907054680677e-4,0.017456246906915013,1.0075396983431144,4
153,0,0.026300661109514227,1.0037557169769733,3
157,0,NA,1,10
160,3.2739671141522896e-6,0.125,1.0075114331684136,5
163,1.8858656867723518e-4,0.02701095285021554,1.0075115385322242,3
164,4.334974975220161e-6,0.15286624203821655,1.0075114331684136,5
168,1.6960968521927835e-4,0.01835035944003027,1.007511433366629,4
171,4.092458892690362e-6,0.14545454545454545,1.0075114331684136,5
177,9.536944945484358e-5,0.03564104620390207,1.0190655652585294,3
179,5.759756960082732e-7,0.03441523961237223,1.0075548808673178,3
180,9.373246589776743e-5,0.035626352736392475,1.0076126143611963,3
182,2.8168242985836185e-4,0.036941601158952196,1.0346109304347246,3
183,0.004788916274479453,0.029522571339096765,1.0112954135448649,11
185,3.880257320476788e-6,0.13953488372093023,1.0075114331684136,5
187,9.427812708345945e-6,0.09316213795162735,1.035147813911288,8
191,2.3402801964125628e-5,0.015609285110833971,1.0075113809773042,4
193,5.296551242450815e-4,0.01744369014971002,1.0075114331684163,4
195,4.6563087845721455e-5,0.01610426264890217,1.0075114335604682,4
199,1.8858656867723513e-4,0.03630168556042405,1.007511664848853,9
201,3.7711250833383784e-4,0.03766845463681604,1.0113292996626302,9
211,4.334974975220161e-6,0.15286624203821655,1.0075114331684136,5
213,1.587267760157536e-4,0.018043993861321675,1.0075114335619273,4
217,0,0.031187657266593817,1.0037697176105107,3
218,4.6563087845721455e-5,0.01866910455660877,1.0075255389689797,4
219,2.0189463870605787e-4,0.01932367149758454,1.011309573322988,4
224,1.8858656867723518e-4,0.03219147251928539,1.01126735930422,3
229,6.948085764478748e-5,0.01662595877790633,1.0075396983431142,4
230,1.909814149922169e-6,0.10126582278481013,1.0075114329738573,5
234,1.333838453913896e-6,0.09375,1.0075113809772989,5
236,0.003823419285743768,0.042697446525256824,1.0228200542135535,3
237,3.501325941523976e-5,0.02272461051891765,1.0075114855577412,4
238,3.501325941523976e-5,0.015853558878810167,1.0075114329753214,4
240,8.084879901337182e-5,0.01689748279766571,1.0150937654099614,4
241,6.948085764478748e-5,0.02221331653976069,1.0075114333644342,4
244,0,0.08,1.0037556643938172,5
245,3.2739671141522896e-6,0.125,1.0075114331684136,5
246,0.004008130649518913,0.044552328578793605,1.0114244787784101,3
251,5.655778189698081e-4,0.02937441281861229,1.0075114329745907,3
252,3.7711250833383794e-4,0.028536833704835025,1.0075113809773015,3
259,5.8052287255570695e-5,0.021744003586639766,1.0075114331691417,4
261,4.850321650595985e-7,0.5555555555555556,1.0151079251806128,12
265,4.6563087845721455e-5,0.021291774131591945,1.007511433167691,4
267,5.8052287255570695e-5,0.01636164291136038,1.0075115385344218,4
271,4.6563087845721455e-5,0.023243275624513268,1.007525539165003,4
275,1.1731715492379038e-5,0.016751575857007168,1.0074974327287158,4
277,0,1,1.003741663954839,13
278,0,1,1.003741663954839,13
280,0,0.026300661109514227,1.0037557169769733,3
282,1.1731715492379038e-5,0.020028907701837705,1.007497432534154,4
283,0.001525579403773913,0.040987872280156254,1.022805733993739,3
285,0.0011622948593208208,0.03794758573580625,1.0075541792254115,3
286,0.001341100451244526,0.03940768139440616,1.0075686053249098,3
294,2.3402801964125628e-5,0.017034728015102956,1.0075114331698696,4
297,2.0028796965929795e-4,0.01884592966776763,1.0075535949837453,4
298,5.8052287255570695e-5,0.023783253647174207,1.011295466324772,4
302,1.1731715492379038e-5,0.018416555914182647,1.0075546056938283,4
304,0,0.016476283493991252,1.0037556643945424,4
305,1.8858656867723518e-4,0.02701095285021554,1.0075115385322242,3
308,0,0.05069293378632708,1.0986441545788053,14
309,1.8858656867723518e-4,0.027745448221428475,1.007497432534154,3
311,1.1731715492379038e-5,0.01357402742793171,1.007497432534154,4
313,0.0011306099767539244,0.03220863659422916,1.0075255919613388,3
314,1.1731715492379038e-5,0.01808857808857809,1.0074976456624205,4
315,4.6563087845721455e-5,0.017206208425720623,1.007511433558287,4
317,1.2142816340969808e-4,0.03564227120663581,1.0190219939688414,3
318,2.2232999896768592e-4,0.036946865870169356,1.0346533034082939,3
320,1.3677907054680677e-4,0.01383293522050697,1.0075114331684136,4
322,1.1731715492379038e-5,0.017881832426951794,1.0074975369214718,4
326,0,1,1.003741663954839,15
328,0.007029328652126231,0.03694949878854102,1.0460215039245633,3
329,2.7987366407616047e-4,0.03932722756319093,1.0113096802713186,3
330,4.6566119296753087e-4,0.040909718523778525,1.0075256457386315,3
332,1.8858656867723518e-4,0.04097059888716952,1.0227917849587984,3
335,0.010502611999497813,0.04144380574298446,1.018992859411598,3
337,0.01150831178232695,0.04662490258377795,1.026781576276118,3
340,0.00282243248299212,0.031218484232708663,1.018935235795401,3
345,1.9119361656443046e-4,0.014778700388512226,1.0075114857515641,4
346,1.9434127321893186e-4,0.01853798375537506,1.0150233366617036,4
349,0,0.03648838845883181,1.0037556651860817,3
355,3.501325941523976e-5,0.013948806442335347,1.0075114329738573,4
359,0.0113351598465772,0.044710481309552894,1.007626013491921,3
362,8.895540431376898e-5,0.01876753410080294,1.03033291359578,4
363,2.3402801964125628e-5,0.01664236081324526,1.0075113809773042,4
364,3.35490685669661e-4,0.015592348497026202,1.0075255389689741,4
365,1.0340279468864315e-4,0.015179968701095461,1.0112954135441312,4
366,3.7711250833383794e-4,0.039359817813765186,1.0075683945787022,3
370,1.8858656867723518e-4,0.0397968582101008,1.0151228337996088,3
372,1.1731715492379038e-5,0.021746440981952695,1.0074974325348847,4
