nodeID,Betweenness,Closeness,Katz,Community
1,0.2356140350877193,0.10410958904109589,3.9453240401961254,1
2,0.14736842105263157,0.0753221010901883,2.709772063186995,2
4,0.15526315789473685,0.09718670076726342,5.403089331867225,3
27,0,0.06501283147989735,1.504548305481632,2
30,0.024736842105263158,0.09090909090909091,2.684446669233636,4
34,0.07684210526315789,0.08,3.358074878593735,2
37,0.12456140350877193,0.07076350093109869,3.2906423466294856,5
41,0.1694736842105263,0.080338266384778,3.4292293960645726,2
47,0.07684210526315789,0.07056638811513463,2.1110030637185653,6
48,0.10105263157894737,0.07539682539682539,2.3484801821176298,6
49,0.051929824561403506,0.06620209059233449,2.018065660263697,6
53,0.051929824561403506,0.06649168853893263,3.1890375251793612,5
56,0.12456140350877193,0.08076514346439957,3.188892791699997,6
59,0,0.05864197530864197,1.4809521256828804,6
61,0.2563157894736842,0.09947643979057591,4.285791325334271,3
67,0,0.05886909372579396,1.5620047914698656,5
68,0.02631578947368421,0.0625,2.208832509765938,5
73,0.19087719298245615,0.09313725490196079,4.0889662161839055,6
77,0.21157894736842106,0.10039630118890357,8.59856892783866,4
79,0.1694736842105263,0.08665906499429875,3.541912974514545,6
87,0.3929824561403509,0.08296943231441048,2.1606503674922184,7
90,0.4168421052631579,0.08962264150943396,2.3044655555055216,7
92,0.42771929824561405,0.09302325581395349,2.9908235729763417,7
93,0.38,0.07974816369359916,2.425590558056543,7
94,0,0.045077105575326216,1.479360490955683,8
98,0.02631578947368421,0.04717566728739913,1.8840178097966398,8
100,0.051929824561403506,0.0494148244473342,1.995071234766712,8
104,0.14736842105263157,0.06003159557661927,2.1409401028355877,8
108,0.19087719298245615,0.06654991243432574,3.4408663627213993,8
115,0.07684210526315789,0.051806407634628494,2.026884243435233,8
118,0.1694736842105263,0.06317539484621779,2.4202081709821077,8
120,0.21157894736842106,0.07017543859649122,7.173064085420451,9
129,0.02631578947368421,0.09112709832134293,2.237119788160863,10
132,0.2836842105263158,0.09986859395532194,3.2930169844041135,10
136,0,0.062346185397867106,1.78977741550731,5
137,0.02631578947368421,0.06643356643356643,3.1040412062839264,5
142,0,0.0695970695970696,6.475158300120666,9
145,0.3519298245614035,0.07357212003872217,7.173356967421005,9
148,0.2694736842105263,0.10425240054869685,3.6428649464302807,1
150,0.257719298245614,0.09973753280839895,2.489272656950245,10
152,0.1356140350877193,0.09908735332464146,4.362963035429792,3
153,0.1443859649122807,0.10242587601078167,8.65414329346273,4
155,0.12789473684210526,0.09632446134347275,4.563221032508085,3
160,0.2863157894736842,0.10780141843971631,4.703373175058384,1
162,0.10105263157894737,0.0658578856152513,3.437830074911272,9
163,0.07684210526315789,0.06214227309893704,2.4088905753421055,9
170,0.02631578947368421,0.055596196049743966,1.912425999663662,9
174,0.3045614035087719,0.09632446134347275,4.2179520865464,3
177,0.2873684210526316,0.09069212410501193,2.9585509866512147,3
178,0.2694736842105263,0.08548931383577053,3.4796888535510324,2
179,0.2356140350877193,0.10425240054869685,8.569434199817534,4
180,0.025614035087719297,0.09123649459783914,4.238380647412654,3
182,0.05017543859649123,0.09960681520314547,8.551909993164609,4
184,0.4473684210526316,0.09632446134347275,2.996603207584634,7
187,0.45614035087719296,0.09947643979057591,2.3329607345560137,7
188,0.46421052631578946,0.10256410256410256,2.242296975149271,7
189,0.24263157894736842,0.1071932299012694,3.9407486941753884,1
190,0.2363157894736842,0.10453920220082531,3.006494672186031,1
191,0.033508771929824564,0.093711467324291,3.8589249094316003,4
192,0.017017543859649122,0.08857808857808858,2.7614111098382765,4
196,0.12456140350877193,0.06991720331186753,7.172448239698722,9
198,0.10105263157894737,0.05436337625178827,2.0408646417475427,8
199,0.02631578947368421,0.06946983546617916,1.983012808450231,2
202,0.051929824561403506,0.05873261205564142,2.0994951450025243,9
203,0.47157894736842104,0.10555555555555556,2.549606081852937,7
205,0.051929824561403506,0.07443682664054849,2.3589608349695523,2
206,0.12456140350877193,0.05709992486851991,2.0639984213634097,8
221,0,0.052704576976421634,1.4865885350702381,9
222,0.4052631578947368,0.08626560726447219,2.1360827641291076,7
225,0,0.09047619047619047,2.523412266150878,7
257,0.3663157894736842,0.07661290322580645,3.4423103510722246,7
259,0.2614035087719298,0.10106382978723404,2.5602317965781767,10
323,0.02631578947368421,0.062244062244062245,1.8902733695044338,6
324,0,0.080338266384778,2.712554063896142,6
325,0,0.08360836083608361,1.569202071447094,10
326,0,0.10079575596816977,3.123576954923634,1
328,0.4782456140350877,0.10841654778887304,3.8480786637767825,1
