nodeID,nodeLabel,latitude,longitude,country_name,country_ISO3,Logical_Degree,Type
1,Ober-Grafendorf,48.152969496386454,15.540229499999786,Austria,AT,22,Station
2,Junction,46.55420849587547,13.698709999999773,Unknown,UNK,0,Junction
3,Junction,47.0797359960503,9.90388149999979,Unknown,UNK,0,Junction
4,Junction,47.997831496339586,13.48885349999978,Unknown,UNK,0,Junction
5,Junction,46.56066299587763,13.696522999999782,Unknown,UNK,0,Junction
6,Junction,47.20754899609183,15.639467999999798,Unknown,UNK,0,Junction
7,Junction,48.235074496410974,14.530462499999796,Unknown,UNK,0,Junction
8,Wöllersdorf,47.86238149629823,16.176691999999772,Austria,AT,5,Station
9,Junction,48.30821849643274,14.274745499999792,Unknown,UNK,0,Junction
10,Junction,47.39133399615078,11.796037999999786,Unknown,UNK,0,Junction
11,Junction,47.96132599632847,13.604940999999796,Unknown,UNK,0,Junction
12,Junction,47.394397996151774,15.289941499999797,Unknown,UNK,0,Junction
13,Wilhelmsburg an der Traisen,48.11197049637413,15.610081499999783,Austria,AT,23,Station
14,Perg,48.24800649641483,14.625581999999783,Austria,AT,2,Station
15,Junction,47.391010496150685,11.800045499999783,Unknown,UNK,0,Junction
16,Junction,48.31290899643411,14.3008154999998,Unknown,UNK,0,Junction
17,Junction,47.66153699623604,16.13162949999977,Unknown,UNK,0,Junction
18,Junction,47.56128549620458,16.101090999999794,Unknown,UNK,0,Junction
19,Junction,47.145884996071814,9.82719799999978,Unknown,UNK,0,Junction
20,Junction,47.121524996063904,9.85797399999978,Unknown,UNK,0,Junction
21,Junction,48.5222749964956,14.035563499999794,Unknown,UNK,0,Junction
22,Junction,48.38572549645564,14.091405999999777,Unknown,UNK,0,Junction
23,Junction,47.919204996315585,16.205702499999777,Unknown,UNK,0,Junction
24,Junction,47.8182369962846,13.04052199999978,Unknown,UNK,0,Junction
25,Junction,48.85144849659011,14.999574999999798,Unknown,UNK,0,Junction
26,Puchberg am Schneeberg,47.790495996276036,15.909480499999773,Austria,AT,4,Station
27,Junction,47.26632299611076,15.324221999999788,Unknown,UNK,0,Junction
28,Junction,47.32838849613071,15.364068999999768,Unknown,UNK,0,Junction
29,Junction,47.11402999606146,15.367473499999786,Unknown,UNK,0,Junction
30,Gratwein-Gratkorn,47.12764649606592,15.326124999999786,Austria,AT,1,Station
31,Junction,47.283395996116255,15.317558499999791,Unknown,UNK,0,Junction
32,Junction,47.11589449606212,15.366486999999784,Unknown,UNK,0,Junction
33,Junction,47.26765699611119,15.3260219999998,Unknown,UNK,0,Junction
34,Frohnleiten,47.26468999611021,15.322149999999795,Austria,AT,2,Station
35,Parndorf,47.98706849633629,16.868201999999773,Austria,AT,4,Station
36,Junction,47.9929424963381,16.850155499999772,Unknown,UNK,0,Junction
37,Junction,48.007317996342486,13.629676999999786,Unknown,UNK,0,Junction
38,Junction,48.74382099655953,15.26716349999978,Unknown,UNK,0,Junction
39,Junction,48.20766299640279,15.211942999999794,Unknown,UNK,0,Junction
40,Junction,48.20717449640266,15.197525499999792,Unknown,UNK,0,Junction
41,Junction,46.55229499587481,13.697698499999772,Unknown,UNK,0,Junction
42,Junction,46.552549995874884,13.703769499999794,Unknown,UNK,0,Junction
43,Junction,47.10126349605733,15.704148499999782,Unknown,UNK,0,Junction
44,Junction,47.20582999609124,15.641706999999798,Unknown,UNK,0,Junction
45,Junction,48.12951549637937,16.91086599999977,Unknown,UNK,0,Junction
46,Junction,48.040149996352376,14.05540799999977,Unknown,UNK,0,Junction
47,Junction,48.12671299637853,16.90483149999977,Unknown,UNK,0,Junction
48,Junction,48.13841799638204,16.9135244999998,Unknown,UNK,0,Junction
49,Zwettl,48.61248099652176,15.165535999999774,Austria,AT,3,Station
50,Junction,48.65415149653379,15.164281499999788,Unknown,UNK,0,Junction
51,Junction,48.371694996451495,15.61460999999977,Unknown,UNK,0,Junction
52,Junction,47.79292899627682,16.004038499999773,Unknown,UNK,0,Junction
53,Junction,47.788581996275454,16.05764199999979,Unknown,UNK,0,Junction
54,Junction,47.82668299628721,16.16085699999979,Unknown,UNK,0,Junction
55,Junction,47.827600996287494,16.171461999999796,Unknown,UNK,0,Junction
56,Junction,48.09111149636781,13.900747499999792,Unknown,UNK,0,Junction
57,Junction,46.97126949601476,15.337933999999786,Unknown,UNK,0,Junction
58,Junction,48.04703249635453,14.058172499999777,Unknown,UNK,0,Junction
59,Junction,48.15807399638796,14.014487999999778,Unknown,UNK,0,Junction
60,Junction,47.106779996059096,15.70191649999978,Unknown,UNK,0,Junction
61,Junction,47.15767899607563,15.668063999999783,Unknown,UNK,0,Junction
62,Voitsberg,47.04440599603877,15.148807499999782,Austria,AT,5,Station
63,Junction,47.02273499603165,15.192192499999775,Unknown,UNK,0,Junction
64,Bärnbach,47.05601999604252,15.12873699999977,Austria,AT,2,Station
65,Berndorf Stadt,47.94273299632276,16.110396999999775,Austria,AT,5,Station
66,Junction,48.14117749638287,16.92010349999979,Unknown,UNK,0,Junction
67,Junction,48.10465999637191,16.86574699999977,Unknown,UNK,0,Junction
68,Junction,47.944087996323226,16.108374999999793,Unknown,UNK,0,Junction
69,Junction,48.31515349643476,14.296946999999786,Unknown,UNK,0,Junction
70,Junction,48.31454049643462,14.285143999999773,Unknown,UNK,0,Junction
71,Junction,48.31241999643395,14.277536999999798,Unknown,UNK,0,Junction
72,Piesting,47.87564649630225,16.1257354999998,Austria,AT,2,Station
73,Junction,47.8600389962975,16.189409999999782,Unknown,UNK,0,Junction
