nodeID,nodeLabel,latitude,longitude,country_name,country_ISO3,Logical_Degree,Type
1,Junction,46.21733899575979,18.10724749999977,Unknown,UNK,0,Junction
2,Junction,46.210292995757335,18.189519499999783,Unknown,UNK,0,Junction
3,Junction,46.84592299597335,16.8565064999998,Unknown,UNK,0,Junction
4,Junction,47.688190996244316,19.948330499999773,Unknown,UNK,0,Junction
5,Junction,47.685343496243405,19.921428499999788,Unknown,UNK,0,Junction
6,Junction,46.61956499589751,19.30116199999979,Unknown,UNK,0,Junction
7,Kiskőrös,46.62608549589973,19.297516499999773,Hungary,HU,4,Station
8,Békéscsaba,46.67595949591654,21.075813999999777,Hungary,HU,11,Station
9,Junction,47.37627749614599,18.90018599999979,Unknown,UNK,0,Junction
10,"Budapest, Keleti",47.5007659961855,19.08502799999977,Hungary,HU,35,Station
11,Junction,47.24431699610373,16.629932499999796,Unknown,UNK,0,Junction
12,Junction,46.85450899597616,16.80817249999979,Unknown,UNK,0,Junction
13,Junction,46.887087995986946,16.898629499999767,Unknown,UNK,0,Junction
14,Junction,47.25698349610778,16.919724999999765,Unknown,UNK,0,Junction
15,Sárvár,47.25935499610855,16.930868999999777,Hungary,HU,5,Station
16,Junction,46.219251995760466,18.104340999999774,Unknown,UNK,0,Junction
17,Junction,47.98566449633591,20.83941149999978,Unknown,UNK,0,Junction
18,Junction,46.255516995773036,18.10407799999978,Unknown,UNK,0,Junction
19,Junction,46.761308995945164,21.03582849999978,Unknown,UNK,0,Junction
20,Junction,46.44765699583918,18.319668999999774,Unknown,UNK,0,Junction
21,Dombóvár,46.3703634958127,18.14919149999977,Hungary,HU,36,Station
22,Junction,47.62835799622566,20.750013999999762,Unknown,UNK,0,Junction
23,Junction,46.76225549594551,21.037360499999778,Unknown,UNK,0,Junction
24,Gyöngyös,47.78299649627377,19.937151499999768,Hungary,HU,14,Station
25,Junction,47.77361749627089,19.936719499999775,Unknown,UNK,0,Junction
26,Junction,47.27650549611405,16.609983999999773,Unknown,UNK,0,Junction
27,Junction,46.52425299586522,19.12026699999979,Unknown,UNK,0,Junction
28,Junction,46.52611949586589,19.06912099999977,Unknown,UNK,0,Junction
29,Junction,46.61125599589472,19.298206999999795,Unknown,UNK,0,Junction
30,Junction,46.2407119957679,20.114088499999784,Unknown,UNK,0,Junction
31,Junction,46.233078495765206,17.353429499999777,Unknown,UNK,0,Junction
32,Junction,46.23896449576725,20.115544499999768,Unknown,UNK,0,Junction
33,Junction,47.367357996143134,16.566258499999773,Unknown,UNK,0,Junction
