nodeID_from,nodeID_to
5,151
9,1870
9,1040
14,1516
14,876
14,27
14,914
14,1581
14,144
14,1870
14,1209
14,114
14,2055
14,28
14,2112
14,74
14,1023
14,1713
14,1912
14,755
14,272
14,1041
14,2073
14,1376
22,74
22,151
22,1253
22,1602
22,1493
22,1727
22,1699
22,1928
22,1713
22,2073
24,61
27,40
27,914
27,1581
27,1516
27,144
27,1209
27,114
27,2055
27,14
27,28
27,74
27,1023
27,1713
27,876
27,755
27,272
27,1041
27,1870
27,2073
27,1376
27,2112
27,1912
28,2055
28,1209
28,1713
28,1023
28,914
28,27
28,144
28,74
28,755
28,114
28,1581
28,272
28,1041
28,1516
28,2073
28,1376
28,14
28,876
28,1870
28,2112
28,1912
35,2046
40,2048
40,27
49,2046
49,1606
49,407
49,697
49,167
49,1549
49,296
49,1109
49,1679
49,178
49,397
49,1983
49,1717
49,1210
49,2061
49,870
49,1620
61,24
61,1082
61,715
61,1689
61,115
61,1608
61,1211
61,1580
61,937
61,1916
61,2041
61,2121
61,1466
61,1546
61,1179
61,116
61,1334
61,1603
61,1718
61,1527
61,1244
61,1159
61,1048
61,2045
61,456
61,2047
61,1132
61,310
61,1220
61,426
61,1997
61,1648
61,1854
61,2118
61,986
61,2044
61,1594
61,714
61,1174
61,1085
61,1728
61,1671
61,1898
61,397
61,2110
74,151
74,22
74,1253
74,1602
74,1493
74,1727
74,1699
74,1928
74,1209
74,2055
74,914
74,27
74,1713
74,28
74,2073
74,144
74,114
74,1581
74,1023
74,1516
74,14
74,755
74,272
74,1041
74,876
74,1376
74,1870
74,2112
74,1912
89,128
89,595
114,206
114,914
114,144
114,27
114,1209
114,2055
114,1581
114,28
114,74
114,1516
114,1023
114,1713
114,14
114,876
114,755
114,272
114,1041
114,2073
114,1376
114,1870
114,2112
114,1912
115,310
115,1580
115,1718
115,1179
115,1608
115,1211
115,1082
115,1689
115,61
115,937
115,1916
115,715
115,2041
115,2121
115,1466
115,1546
115,116
115,1334
115,1603
115,1527
115,1244
115,1159
115,1048
115,2045
115,456
115,2047
115,1132
115,1220
115,426
115,1997
115,1648
115,1854
115,2118
115,986
115,2044
115,1594
115,714
115,1174
115,1085
115,1728
115,1671
115,1898
115,397
115,2110
116,271
116,1608
116,1580
116,1179
116,1211
116,1603
116,1718
116,1527
116,2047
116,1244
116,1159
116,115
116,1048
116,1082
116,2045
116,456
116,1689
116,1132
116,310
116,937
116,61
116,1220
116,1916
116,2041
116,426
116,1997
116,1648
116,1854
116,2121
116,1466
116,715
116,2118
116,1546
116,1334
116,986
116,2044
116,1594
116,714
116,1174
116,1085
116,1728
116,1671
116,1898
116,397
116,2110
128,89
128,206
144,755
144,417
144,2054
144,914
144,114
144,27
144,1209
144,2055
144,1581
144,28
144,74
144,1516
144,1023
144,1713
144,14
144,876
144,272
144,1041
144,2073
144,1376
144,1870
144,2112
144,1912
151,74
151,22
151,1253
151,1602
151,5
151,1493
151,1727
151,1699
151,1928
151,1713
151,2073
167,870
167,407
167,49
167,1549
167,178
167,1606
167,697
167,2061
167,1109
167,296
167,1679
167,397
167,1983
167,1620
167,1717
167,1210
178,2061
178,1109
178,167
178,870
178,1679
178,1620
178,397
178,1983
178,1549
178,1717
178,407
178,1210
178,49
178,1606
178,697
178,296
201,1351
201,2003
201,2049
201,1581
201,1062
201,2112
201,714
201,1994
201,1594
201,1728
201,500
206,114
206,128
271,116
272,1372
272,1023
272,2055
272,28
272,755
272,1713
272,1209
272,1041
272,2073
272,1376
272,914
272,27
272,144
272,74
272,114
272,1581
272,1516
272,14
272,876
272,1870
272,2112
272,1912
296,1549
296,500
296,407
296,49
296,167
296,1606
296,697
296,1109
296,1679
296,178
296,397
296,1983
296,1717
296,1210
296,2061
296,870
296,1620
310,115
310,1580
310,1718
310,1179
310,1048
310,1082
310,2045
310,456
310,1159
310,1527
310,1132
310,1603
310,426
310,1220
310,2118
310,1997
310,1648
310,1854
310,1244
310,116
310,1608
310,986
310,2044
